rate,directors,casts,star,cover,id,url,title
7.8,"[""目黑宏"",""吉沢孝男"",""梅澤淳稔"",""佐々木憲世"",""葛西治"",""遠藤勇二"",""橋本光夫""]","[""桑岛法子"",""千叶进步"",""松井菜樱子"",""西原久美子"",""矢岛晶子""]",40,https://img3.doubanio.com/lpic/s4235041.jpg,2373459,https://movie.douban.com/subject/2373459/,神风怪盗贞德
8.3,"[""えんどうてつや""]","[""关俊彦"",""保志总一朗"",""石田彰"",""平田广明""]",45,https://img3.doubanio.com/lpic/s2753345.jpg,2295760,https://movie.douban.com/subject/2295760/,最游记 RELOAD
7.6,"[""广川和之"",""新田义方""]","[""铃木胜美""]",40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2305881594.jpg,4707882,https://movie.douban.com/subject/4707882/,铁胆火车侠
7.5,"[""Matthew Carnahan""]","[""Courteney Cox"",""Ian Hart"",""Will McCormack"",""Josh Stewart""]",40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1008625192.jpg,1951485,https://movie.douban.com/subject/1951485/,流言 第一季
7.2,"[""梅小青""]","[""马浚伟"",""黎诺懿"",""胡定欣"",""夏雨"",""钟嘉欣""]",40,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1495351657.jpg,6785082,https://movie.douban.com/subject/6785082/,当旺爸爸
8.7,"[""Gary Hustwit""]","[""Matthew Carter""]",45,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2361563784.jpg,1937190,https://movie.douban.com/subject/1937190/,传奇字体
7.8,"[""Oh-Sung Kwon""]",[],40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2390017912.jpg,1440082,https://movie.douban.com/subject/1440082/,哆基朴的天空
7.3,"[""佩德罗·阿莫多瓦""]","[""薇诺妮卡·福克"",""彼德·考约特"",""维多利亚·阿布里尔"",""萝西·德·帕尔马""]",40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2047725582.jpg,1299457,https://movie.douban.com/subject/1299457/,基卡
6.5,"[""武内英树"",""平野真"",""宮木正悟""]","[""草剪刚"",""北川景子"",""伊藤英明"",""藤谷太辅"",""莲佛美沙子""]",35,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2153192502.jpg,25711542,https://movie.douban.com/subject/25711542/,单身贵族
7.2,"[""Jeff Tremaine""]","[""约翰尼·诺克斯维尔"",""普雷斯顿·莱西"",""班姆·玛吉瑞""]",40,https://img3.doubanio.com/lpic/s2838993.jpg,2362277,https://movie.douban.com/subject/2362277/,蠢蛋搞怪秀2.5
8.6,"[""任学安""]",[],45,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2160034473.jpg,5247076,https://movie.douban.com/subject/5247076/,公司的力量
8.0,"[""Anthony E. Zuiker""]","[""Emily Procter"",""Adam Rodriguez"",""David Caruso"",""Khandi Alexander"",""Rory Cochrane""]",40,https://img3.doubanio.com/lpic/s2599243.jpg,1401382,https://movie.douban.com/subject/1401382/,犯罪现场调查：迈阿密 第一季
8.7,"[""Curt Morgan""]","[""Jake Blauvelt""]",45,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1884469197.jpg,6873875,https://movie.douban.com/subject/6873875/,飞翔的艺术
8.7,[],"[""吴世勋"",""鹿晗"",""朴灿烈"",""金钟仁"",""都暻秀""]",45,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2161030246.jpg,25782798,https://movie.douban.com/subject/25782798/,EXO真人秀
8.1,"[""迈克尔·卡顿-琼斯""]","[""罗伯特·德尼罗"",""艾伦·巴金"",""莱昂纳多·迪卡普里奥"",""约翰·布莱奇曼"",""艾丽莎·杜什库""]",40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1413555181.jpg,1301806,https://movie.douban.com/subject/1301806/,男孩的生活
6.9,"[""邢健""]","[""王德顺"",""王诗雯淇"",""黄嵩博"",""徐文宇"",""朴政希""]",35,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2365209367.jpg,26253586,https://movie.douban.com/subject/26253586/,冬
6.4,"[""洪金宝"",""曾志伟""]","[""洪金宝"",""曾志伟"",""吴耀汉"",""陈百祥"",""冯淬帆""]",35,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2042949665.jpg,1930829,https://movie.douban.com/subject/1930829/,五福星撞鬼
8.3,"[""路易斯·布纽埃尔""]","[""费尔南多·雷伊"",""卡洛尔·布盖"",""安吉拉·摩琳娜"",""Julien Bertheau""]",45,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1561050122.jpg,1303071,https://movie.douban.com/subject/1303071/,朦胧的欲望
7.1,"[""Fernanda Cardoso""]","[""Sarah Stouffer"",""Allison McAtee"",""Katherine Ann McGregor""]",35,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p498708338.jpg,3731598,https://movie.douban.com/subject/3731598/,布卢明顿
8.3,"[""Alan Carter""]","[""克里斯蒂娜·阿奎莱拉"",""席洛·格林"",""卡森·戴利"",""亚当·莱文"",""布莱克·谢尔顿""]",45,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p978789074.jpg,6038932,https://movie.douban.com/subject/6038932/,美国之声 第一季
6.6,"[""马蒂亚斯·施魏克赫弗尔"",""托尔斯滕·孔斯特勒""]","[""马蒂亚斯·施魏克赫弗尔"",""Heiner Lauterbach"",""Bernhard Schütz"",""纳嘉·乌尔"",""米兰·佩斯彻尔""]",35,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2173720944.jpg,10745195,https://movie.douban.com/subject/10745195/,分手专家
9.3,"[""富兰克林·沙夫纳""]","[""罗伯特·卡明斯"",""法兰奇·汤恩"",""爱德华·阿诺德"",""Paul Hartman"",""John Beal""]",50,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2153875961.jpg,10583098,https://movie.douban.com/subject/10583098/,十二怒汉
8.6,"[""芝山努""]","[""小原乃梨子"",""野村道子"",""立壁和也"",""肝付兼太"",""久米明""]",45,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2191315258.jpg,2274507,https://movie.douban.com/subject/2274507/,大雄的结婚前夜
6.9,"[""凯克·麦罗""]","[""丹尼尔·布鲁赫"",""玛塔·埃图拉"",""阿尔贝托·阿曼"",""克劳迪娅·维加"",""Anne Canovas""]",35,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1749801973.jpg,3231823,https://movie.douban.com/subject/3231823/,伊娃
8.1,"[""Mark Vicente""]","[""玛丽·玛特琳"",""伊莲·亨德里克斯"",""约翰·罗斯·鲍伊"",""巴瑞·纽曼"",""拉里·布兰登伯格""]",40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p997737231.jpg,1329949,https://movie.douban.com/subject/1329949/,我们到底知道多少？
8.1,"[""陈以文""]","[""宫泽理惠"",""屈中恒"",""太保"",""戴立忍"",""蔡灿得""]",40,https://img3.doubanio.com/lpic/s1354343.jpg,1296015,https://movie.douban.com/subject/1296015/,运转手之恋
6.3,"[""陈嘉上""]","[""赵文卓"",""洪金宝"",""万茜"",""小出惠介"",""仓田保昭""]",35,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2459663581.jpg,26385746,https://movie.douban.com/subject/26385746/,荡寇风云
8.2,"[""奥利弗·布莱克本"",""汤姆·沃恩"",""桑德拉·戈尔德拜彻""]","[""珍娜·科尔曼"",""卢夫斯·塞维尔"",""凯瑟琳·弗莱明"",""保罗·瑞斯"",""彼得·弗斯""]",40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2377154022.jpg,26392857,https://movie.douban.com/subject/26392857/,维多利亚 第一季
7.3,"[""彭浩翔""]","[""谢迪峰"",""邹凯光""]",40,https://img1.doubanio.com/lpic/s3958909.jpg,2330134,https://movie.douban.com/subject/2330134/,暑期作业
8.2,"[""斯蒂芬·霍普金斯"",""汤姆·卡皮诺斯""]","[""大卫·杜楚尼"",""娜塔莎· 麦克艾霍恩"",""玛德琳·马丁""]",40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1284522250.jpg,2153957,https://movie.douban.com/subject/2153957/,加州靡情 第一季
7.1,"[""吉列尔莫·德尔托罗"",""J·迈尔斯·戴尔"",""肯·吉洛提"",""德兰·萨拉菲安"",""T·J·斯科特"",""文森佐·纳塔利"",""卡尔顿·库斯""]","[""寇瑞·斯托尔"",""大卫·布拉德利"",""米娅·麦斯特罗"",""凯文·杜兰"",""理查德·塞梅尔""]",35,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2371506720.jpg,26389455,https://movie.douban.com/subject/26389455/,血族 第三季
7.6,"[""前田哲""]","[""妻夫木聪"",""大杉涟"",""田畑智子"",""原田美枝子"",""清水由纪""]",40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2196339645.jpg,3230949,https://movie.douban.com/subject/3230949/,小猪教室
7.9,"[""Andrew Knight""]","[""佩吉·奥哈拉"",""罗比·本森"",""杰里·奥尔巴赫"",""戴维·奥格登·施蒂尔斯"",""伯纳黛特·彼得斯""]",40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1838187132.jpg,1302022,https://movie.douban.com/subject/1302022/,美女与野兽之贝儿的心愿
7.5,"[""陈戎晖""]","[""陈楚河"",""赖雅妍"",""毕书尽"",""李绍祥"",""杨铭威""]",40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2273149945.jpg,26631994,https://movie.douban.com/subject/26631994/,爱上哥们
6.4,"[""林志华""]","[""欧阳震华"",""宣萱"",""唐宁"",""陈山聪"",""李思捷""]",35,https://img3.doubanio.com/lpic/s7046124.jpg,3332546,https://movie.douban.com/subject/3332546/,施公奇案II
8.4,"[""德雷克·多雷穆斯""]","[""托弗·戈瑞斯"",""玛丽·伊丽莎白·温斯特德"",""马修·格雷·古柏勒""]",45,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2186984656.jpg,11620643,https://movie.douban.com/subject/11620643/,奇幻心旅
8.2,"[""Charles Marquis Warren""]",[],40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2451611683.jpg,2132208,https://movie.douban.com/subject/2132208/,宫崎骏和吉卜力美术馆
7.9,"[""伯纳德·罗斯""]","[""加里·奥德曼"",""杰罗恩·克拉比"",""伊莎贝拉·罗塞里尼"",""马科·霍夫斯奇奈德"",""米瑞安·玛格莱斯""]",40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p880303034.jpg,1294345,https://movie.douban.com/subject/1294345/,不朽真情
7.1,"[""钱升玮""]","[""刘青云"",""罗兰"",""陶大宇"",""刘以达""]",35,https://img1.doubanio.com/lpic/s3089998.jpg,1302447,https://movie.douban.com/subject/1302447/,七月十四
9.0,"[""阿兰•罗威"",""约翰·皮尔格""]","[""朱利安·阿桑奇"",""托尼·布莱尔"",""贝却敌"",""乔治·W· 布什"",""Mark Curtis""]",45,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2345583927.jpg,5423362,https://movie.douban.com/subject/5423362/,看不见的战争
6.4,"[""克瑞格·麦克林恩""]","[""约翰·贾瑞特"",""瑞安·柯尔"",""香努·艾诗琳"",""菲利普·克劳斯"",""尚恩·康纳""]",35,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2112925948.jpg,10745412,https://movie.douban.com/subject/10745412/,狼溪2
8.1,"[""杨荔钠""]",[],40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1198406451.jpg,1308583,https://movie.douban.com/subject/1308583/,老头
8.1,"[""堤幸彦""]","[""仲间由纪惠"",""阿部宽"",""生濑胜久""]",40,https://img3.doubanio.com/lpic/s3278405.jpg,2892616,https://movie.douban.com/subject/2892616/,圈套 特别篇
6.3,"[""日比野朗""]","[""广末凉子"",""永山绚斗"",""莲佛美沙子"",""青柳翔"",""筒井真理子""]",35,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2194441855.jpg,25887307,https://movie.douban.com/subject/25887307/,圣女
8.0,"[""池田千寻""]","[""森川葵"",""高桥一生"",""阳月华"",""志尊淳"",""舞羽美海""]",40,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2395469079.jpg,26865305,https://movie.douban.com/subject/26865305/,公主小屋
7.2,"[""蔡明亮""]","[""李康生"",""陈湘琪"",""Norman Bin Atun"",""Pearlly Chua""]",40,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p541916898.jpg,1871738,https://movie.douban.com/subject/1871738/,黑眼圈
8.9,"[""西蒙·兰顿"",""罗伯特·杨""]","[""斯蒂芬·弗雷"",""休·劳瑞""]",45,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2177500951.jpg,1756840,https://movie.douban.com/subject/1756840/,万能管家 第一季
8.8,"[""Nathaniel Kahn""]","[""Frank O. Gehry"",""Philip Johnson"",""Louis Kahn"",""I.M. Pei"",""Nathaniel Kahn""]",45,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2184431379.jpg,1418954,https://movie.douban.com/subject/1418954/,我的建筑师：寻父之旅
8.2,"[""出渕裕""]","[""下野纮"",""坂本真绫"",""桑岛法子"",""久川绫"",""川澄绫子""]",40,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2257363059.jpg,1476220,https://movie.douban.com/subject/1476220/,翼神传说
6.7,"[""安藤寻""]","[""市川实日子"",""小西真奈美"",""今宿麻美"",""村上淳"",""高冈奏辅""]",35,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1339908355.jpg,1306792,https://movie.douban.com/subject/1306792/,蓝色大海
8.2,"[""Tova Magnusson-Norling""]","[""伯恩·谢尔曼"",""Eric Ericson"",""Tova Magnusson-Norling"",""André Wickström"",""Sten Ljunggren""]",40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1131212942.jpg,5156574,https://movie.douban.com/subject/5156574/,再过四年
7.7,"[""松田秀知""]","[""吹越满"",""仲村亨"",""西村雅彦"",""冈本健一"",""小泽真珠""]",40,https://img3.doubanio.com/lpic/s4206952.jpg,2025160,https://movie.douban.com/subject/2025160/,黑色皮革手册：白暗
8.7,"[""西浦正记""]","[""森迫永依"",""美山加恋"",""福田麻由子"",""玉木宏"",""国仲凉子""]",45,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2152435311.jpg,1925049,https://movie.douban.com/subject/1925049/,樱桃小丸子 真人版2
7.0,"[""佐藤太"",""松永洋一"",""豊岛圭介""]","[""渡边麻友"",""松井珠理奈"",""板野友美"",""前田敦子"",""大岛优子""]",35,https://img1.doubanio.com/lpic/s22458509.jpg,5964767,https://movie.douban.com/subject/5964767/,真假学园2
6.1,"[""潘嘉德""]","[""林文龙"",""郭可盈"",""黎诺懿"",""唐宁""]",30,https://img3.doubanio.com/lpic/s2552963.jpg,2073615,https://movie.douban.com/subject/2073615/,十兄弟
8.1,"[""Jennifer Baichwal""]","[""Edward Burtynsky""]",40,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1829781878.jpg,1858268,https://movie.douban.com/subject/1858268/,人造风景
8.5,"[""萨布""]","[""堤真一"",""远山景织子"",""大杉涟"",""平泉成""]",45,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p453460950.jpg,1292397,https://movie.douban.com/subject/1292397/,盗信情缘
6.6,"[""卡特琳·布雷亚""]","[""罗珊娜·马奎达"",""Arsinée Khanjian""]",35,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p717077589.jpg,1308525,https://movie.douban.com/subject/1308525/,姊妹情色
6.0,"[""伯努瓦·雅克""]","[""蕾雅·赛杜"",""黛安·克鲁格"",""维吉妮·拉朵嫣"",""诺薇米·洛夫斯基"",""夏维尔·毕沃斯""]",30,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1430502096.jpg,5347114,https://movie.douban.com/subject/5347114/,再见，我的王后
7.6,"[""村上正典""]","[""上户彩"",""北大路欣也"",""宫迫博之"",""杉本哲太"",""山口纱弥加""]",40,https://img3.doubanio.com/lpic/s4258485.jpg,4323581,https://movie.douban.com/subject/4323581/,绝对零度
6.0,"[""奥利弗·西斯贝格""]","[""娜奥米·沃茨"",""道格拉斯·霍奇斯"",""杰拉丁妮·詹姆斯"",""乔纳森·克里根"",""茱丽叶特·斯蒂文森""]",30,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2043239543.jpg,19971387,https://movie.douban.com/subject/19971387/,戴安娜
8.1,"[""吕乐""]","[""王志文"",""王朔"",""余华"",""阿城""]",40,https://img3.doubanio.com/lpic/s2612861.jpg,2033543,https://movie.douban.com/subject/2033543/,小说
6.3,"[""蒋育臻""]","[""关之琳"",""郑少秋"",""吴君如"",""吴孟达"",""郑丹瑞""]",35,https://img3.doubanio.com/lpic/s1744730.jpg,1302554,https://movie.douban.com/subject/1302554/,笑八仙
8.7,"[""杰伊·卡拉斯""]","[""黄阿丽""]",45,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2345580382.jpg,26772763,https://movie.douban.com/subject/26772763/,黄阿丽：小眼镜蛇
8.0,"[""马克·罗特蒙德""]","[""尤利娅·延奇"",""杰拉德·亚历山大·海德""]",40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1637662452.jpg,1424469,https://movie.douban.com/subject/1424469/,希望与反抗
7.4,"[""生野慈朗""]","[""山田孝之"",""玉山铁二"",""泽尻英龙华"",""吹石一惠"",""田中要次""]",40,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1176348179.jpg,1917905,https://movie.douban.com/subject/1917905/,信
8.1,"[""侯孝贤"",""万仁"",""曾壮祥""]","[""陈博正"",""杨丽音"",""崔福生"",""颜正国""]",40,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2224029127.jpg,1302912,https://movie.douban.com/subject/1302912/,儿子的大玩偶
8.1,"[""Saul Metzstein""]","[""马特·史密斯"",""珍娜·科尔曼""]",40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2154007705.jpg,11583989,https://movie.douban.com/subject/11583989/,神秘博士：雪人
7.6,"[""Sacha Goedegebure""]",[],40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2152161122.jpg,3151410,https://movie.douban.com/subject/3151410/,大雄兔
8.5,"[""迪帕·梅塔""]","[""丽莎·蕾"",""约翰·亚伯拉罕""]",45,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1197912279.jpg,1441191,https://movie.douban.com/subject/1441191/,水
7.6,"[""宍户淳""]","[""神木隆之介"",""竹富圣花"",""小野大辅"",""富泽岳史"",""寺杣昌纪""]",40,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2083407278.jpg,5040981,https://movie.douban.com/subject/5040981/,对某飞行员的追忆
6.8,[],"[""林原めぐみ"",""置鲇龍太郎"",""高山みなみ""]",35,https://img3.doubanio.com/lpic/s6333906.jpg,6110568,https://movie.douban.com/subject/6110568/,名侦探柯南OVA11：来自伦敦的秘密指令
6.5,"[""宇恵和昭""]","[""井上真央"",""Jonathan Sherr"",""国仲涼子"",""入江雅人"",""川岡大次郎""]",35,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p612359997.jpg,4074179,https://movie.douban.com/subject/4074179/,达令是外国人
7.9,"[""殿胜秀树""]","[""关俊彦"",""中尾隆圣"",""小林沙苗"",""若本规夫"",""京极夏彦""]",40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2166693240.jpg,2216301,https://movie.douban.com/subject/2216301/,巷说百物语
5.8,"[""丹尼尔·阿尔弗雷森""]","[""安东尼·霍普金斯"",""萨姆·沃辛顿"",""吉姆·斯特吉斯"",""瑞恩·柯万腾"",""杰迈玛·韦斯特""]",30,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2373853178.jpg,25747016,https://movie.douban.com/subject/25747016/,惊天绑架团
5.8,"[""川村泰祐""]","[""绫濑遥"",""冈田将生"",""香川照之"",""谷原章介"",""吹石一惠""]",30,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1464520638.jpg,5967799,https://movie.douban.com/subject/5967799/,亚子的秘密
5.6,"[""那奇欧·维加隆多""]","[""安妮·海瑟薇"",""丹·史蒂文斯"",""杰森·苏戴奇斯"",""奥斯汀·斯托维尔"",""蒂姆·布雷克·尼尔森""]",30,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2429275958.jpg,26388164,https://movie.douban.com/subject/26388164/,克罗索巨兽
8.7,"[""主页菌""]","[""王俊凯"",""王源"",""刘志宏""]",45,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2183240832.jpg,25841963,https://movie.douban.com/subject/25841963/,男生学院自习室 第一季
8.1,"[""笹川ひろし"",""松浦錠平""]","[""樱井敏治""]",40,https://img3.doubanio.com/lpic/s2741821.jpg,2143881,https://movie.douban.com/subject/2143881/,番茄超人
7.5,"[""Louis D'Esposito""]","[""海莉·阿特维尔"",""沙恩·布莱克"",""多米尼克·库珀"",""尼尔·麦克唐纳"",""布莱德利·惠特福德""]",40,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2131074228.jpg,25662063,https://movie.douban.com/subject/25662063/,探员卡特
9.0,[],"[""安迪·萨姆伯格"",""泰瑞·克鲁斯"",""梅丽莎·弗梅洛"",""乔·洛·特鲁格里奥"",""切尔西·帕瑞蒂""]",45,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2193497452.jpg,25843290,https://movie.douban.com/subject/25843290/,神烦警探 第二季
6.4,"[""Babak Anvari""]","[""阿米德·加瓦丹"",""Narges Rashidi"",""鲍比·纳德利"",""Bijan Daneshmand"",""艾文·曼莎迪""]",35,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2373113468.jpg,26700688,https://movie.douban.com/subject/26700688/,阴影之下
8.4,"[""约瑟夫·L·曼凯维奇""]","[""劳伦斯·奥利弗"",""迈克尔·凯恩"",""亚历克·考索恩""]",45,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1063486485.jpg,1294979,https://movie.douban.com/subject/1294979/,足迹
8.5,"[""刘成烨""]","[""金海淑"",""朴真熙""]",45,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p624762165.jpg,4902937,https://movie.douban.com/subject/4902937/,娘家母亲
6.1,"[""马可·A·Z·迪普""]","[""迈克尔·加·怀特"",""约翰·雷吉扎莫"",""马丁·辛"",""特里萨·兰德尔"",""尼科尔·威廉森""]",30,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1920044019.jpg,1304154,https://movie.douban.com/subject/1304154/,再生侠
7.7,"[""堤幸彦""]","[""长濑智也"",""加藤爱"",""妻夫木聪"",""坂口宪二"",""佐藤隆太""]",40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2239223243.jpg,3113596,https://movie.douban.com/subject/3113596/,池袋西口公园SP--SOUP篇
8.9,"[""贝拉·塔尔""]","[""Mihály Víg"",""Putyi Horváth"",""László feLugossy""]",45,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1978732019.jpg,1422088,https://movie.douban.com/subject/1422088/,撒旦探戈
8.0,[],"[""海迪·克卢姆"",""蒂姆·古恩""]",40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1600704412.jpg,10786089,https://movie.douban.com/subject/10786089/,天桥骄子 第十季
7.2,"[""高东善""]","[""朱相昱"",""李珉廷"",""金明洙"",""金圭丽"",""黄宝拉""]",35,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2171711705.jpg,25792809,https://movie.douban.com/subject/25792809/,别有用心的单身女
7.0,"[""余允抗""]","[""秦祥林"",""岳华"",""郑则仕"",""詹森""]",35,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2337169770.jpg,1416301,https://movie.douban.com/subject/1416301/,凶榜
8.2,"[""布莱恩·柯克""]","[""提摩西·道尔顿"",""乔什·哈奈特"",""伊娃·格林"",""比莉·派佩"",""利夫·卡内""]",40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2235558942.jpg,25900915,https://movie.douban.com/subject/25900915/,低俗怪谈 第二季
8.1,"[""村濑修功""]","[""游佐浩二"",""花田光"",""小林沙苗"",""矢岛晶子"",""桑岛法子""]",40,https://img1.doubanio.com/lpic/s1641758.jpg,1770546,https://movie.douban.com/subject/1770546/,死亡代理人
7.7,"[""高砂佳典"",""田淵盛之""]","[""上野树里"",""大杉涟""]",40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2162860301.jpg,10553095,https://movie.douban.com/subject/10553095/,上野树里之行！樱花前线大追迹～从喜马拉雅到日本列岛5400公里的樱之路~
9.0,[],"[""Michael Bell"",""Jennifer Darling"",""Vince Edwards""]",45,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2153330458.jpg,2138613,https://movie.douban.com/subject/2138613/,正义战士
8.4,"[""丹尼尔·克劳德·坎波斯"",""斯邦瑟·舒瑟""]","[""丹尼尔·克劳德·坎波斯"",""斯邦瑟·舒瑟""]",45,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2321667473.jpg,26733468,https://movie.douban.com/subject/26733468/,闪亮
7.0,"[""艾米·西米茨"",""洛奇·科里根""]","[""丽莉·克亚芙"",""保罗·斯帕克斯"",""玛丽·莱恩·莱杰斯库"",""亚历桑德拉·卡斯蒂略"",""肖恩·本森""]",35,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2330433453.jpg,26290787,https://movie.douban.com/subject/26290787/,应召女友 第一季
6.6,"[""黄渤""]","[""王迅""]",35,https://img3.doubanio.com/lpic/s8995374.jpg,10557256,https://movie.douban.com/subject/10557256/,特殊服务
7.9,"[""立川让""]","[""前野智昭"",""中村悠一"",""西明日香""]",40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1887652454.jpg,20266598,https://movie.douban.com/subject/20266598/,死亡台球
8.9,"[""小林正树""]","[""三船敏郎"",""仲代达矢"",""司叶子"",""加藤刚"",""大塚道子""]",45,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2209149940.jpg,1300738,https://movie.douban.com/subject/1300738/,夺命剑
8.0,[],"[""魏坤琳"",""周杰伦"",""陶晶莹"",""李永波"",""梁冬""]",40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2165406740.jpg,25806500,https://movie.douban.com/subject/25806500/,最强大脑 第一季
7.5,"[""楼一安""]","[""莫子仪"",""路嘉欣"",""唐振刚""]",40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p863097344.jpg,3629231,https://movie.douban.com/subject/3629231/,一席之地
9.0,"[""路易·C·K""]","[""路易·C·K"",""乌苏拉·帕克"",""帕梅拉·阿德龙"",""Nick DiPaolo"",""Todd Barry""]",45,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p523330296.jpg,4023396,https://movie.douban.com/subject/4023396/,路易不容易 第一季
8.1,"[""Animation Workshop""]",[],40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2315462990.jpg,5279601,https://movie.douban.com/subject/5279601/,猪命
7.2,"[""Geoffrey Sax""]","[""马特·史密斯"",""伊莫琴·普茨"",""托比·琼斯"",""琳赛·邓肯"",""佩里·米尔沃德""]",40,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p904804999.jpg,4903990,https://movie.douban.com/subject/4903990/,克里斯托弗及同党
7.2,"[""王谷神""]",[],40,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2181181807.jpg,2978372,https://movie.douban.com/subject/2978372/,鬼撞墙
8.0,"[""尹力""]","[""赵有亮"",""李静莉""]",40,https://img3.doubanio.com/f/movie/03d3c900d2a79a15dc1295154d5293a2d5ebd792/pics/movie/tv_default_large.png,2156753,https://movie.douban.com/subject/2156753/,好爸爸，坏爸爸
7.8,"[""乔恩·阿米尔""]","[""比尔·默瑞"",""彼得·盖勒"",""琼妮·威利""]",40,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1558387602.jpg,1293671,https://movie.douban.com/subject/1293671/,特工插班生
